x,y,z,u,v,w,sigma
0.1515247006009255,5.24712733945247,0.0,0.0003895412295894193,0.0028041916052788055,9.829906212773732e-05,1
0.6941006488609816,4.749999999999998,0.0,0.0002708883060539629,0.002505484171174817,9.087816842063447e-05,1
-1.0,5.0,0.0,0.000567029081384502,0.002728934093827401,0.00013084114072636402,1
1.0,4.5,0.0,0.00020382234391049068,0.002350538730393751,8.564441640358025e-05,1
0.2990381056766616,4.750000000000027,0.0,0.00033891724398540685,0.002527288158480522,0.00010124926488375828,1
-0.1646500805713766,5.003225419310539,0.0,0.0004310744757276965,0.002688462673319465,0.00010996583120692909,1
-0.5669872981077804,4.75,0.0,0.00048380333568454347,0.002575749711267829,0.00012294075263206804,1
-1.0,4.5,0.0,0.0005386957427954892,0.002469580506079172,0.0001361358634544936,1
-0.1294623470378049,4.448474377335213,0.0,0.0003933847065629595,0.002390036442862523,0.00011512429381242145,1
0.5614416914450615,4.289397471636324,0.0,0.0002670559803011683,0.002262019828762113,9.900902003145582e-05,1
-0.5874208150370204,4.241412396222533,0.0,0.00045568973052736425,0.0023088013844196563,0.00012795059674594158,1
0.220463492598832,4.386095222035955,0.0,0.00033031010219740375,0.0023355021083385605,0.00010676384956211007,1
1.0,4.0,0.0,0.00017307088494516329,0.002075506202771171,9.014933045143341e-05,1
-1.0,4.0,0.0,0.0005062274935466875,0.0022098285732735593,0.000139250254311504,1
0.1680961047290235,4.044519889405652,0.0,0.0003176859945353283,0.0021549418722016504,0.00011052423968041287,1
-0.2071479510344663,3.914067777160565,0.0,0.00037137796397977685,0.002110201571058942,0.00012041570497367028,1
0.5651387625535418,3.75,0.0,0.00023049981693909195,0.001968985032008755,0.00010230625685803787,1
-0.5669872981077808,3.75,0.0,0.00041891509432152044,0.0020482655915733867,0.00012947173859844654,1
1.0,3.5,0.0,0.00013838467792105663,0.0018015776721033896,9.309027546669997e-05,1
0.1339745962155612,3.499999999999998,0.0,0.0002852040669806623,0.0018650650772296224,0.00011362695554326878,1
-1.0,3.5,0.0,0.0004708960575229756,0.0019480089520265895,0.00014071337844396726,1
-0.2712101296840652,3.494943714697582,0.0,0.0003518352675202388,0.0018918875566400596,0.00012327052897939122,1
-0.5872789340968536,3.258664399475332,0.0,0.0003858891487897462,0.0017902904814970477,0.00013110375220200734,1
0.5614416914450642,3.21060252836368,0.0,0.00019155683965083894,0.0016769895459727323,0.00010433057243109512,1
-0.1286110613967866,3.051986396852007,0.0,0.00029461375968685384,0.0016452086081431934,0.00012052544296915813,1
0.2164608329851307,3.128147231303917,0.0,0.00024270695648148942,0.0016590607787837415,0.00011234225669825701,1
1.0,3.0,0.0,0.00010028389794740168,0.0015287322755821807,9.445216998247254e-05,1
-1.0,3.0,0.0,0.0004330613423316379,0.001685803103690303,0.00014104756512315315,1
0.6941006488610029,2.749999999999998,0.0,0.0001322970292050656,0.0014173361208788642,0.00010157996747474458,1
1.0,2.5,0.0,5.974062813900526e-05,0.001256564029602525,9.432670833491777e-05,1
-0.5669872981077781,2.749999999999998,0.0,0.0003425643415892057,0.001519133363338165,0.00013072860071221306,1
0.2990381056766855,2.749999999999991,0.0,0.00019913239460533948,0.0014492893973268599,0.0001106356050887267,1
-1.0,2.5,0.0,0.00039268985922876566,0.0014225733285657411,0.00014077447968720554,1
-0.1586910810842284,2.499999999999979,0.0,0.00025449548193705643,0.0013528281470277378,0.0001209387356374102,1
0.5669872981077808,2.25,0.0,0.00011211961992754726,0.001157604788429147,0.00010390625052900708,1
-0.5669872981077706,2.249999999999991,0.0,0.00030070749981819724,0.0012539814145079123,0.00013010207682838387,1
0.1702424547404942,2.249999999999982,0.0,0.0001785451400809149,0.0011914246350960274,0.00011287710668374559,1
1.0,2.0,0.0,1.730583318490072e-05,0.0009851428265322045,9.349258990115102e-05,1
-0.1551601546744239,1.999999999999973,0.0,0.00021101580757178787,0.0010853305658483675,0.00011967122088452715,1
-1.0,2.0,0.0,0.00035014087499578533,0.0011588373225377858,0.00013935970036115528,1
0.6941006488609753,1.75,0.0,4.692460825778508e-05,0.0008767157059363102,9.9630527751011e-05,1
1.0,1.5,0.0,-2.703927304010927e-05,0.0007144094545747538,9.197645491986137e-05,1
0.2990381056766545,1.749999999999968,0.0,0.00011330999060423061,0.0009116408675961823,0.0001084868002234447,1
-0.5669872981077813,1.749999999999989,0.0,0.0002570615432021342,0.0009880144708492497,0.00012817988768249264,1
0.5580928368791973,1.301986396852008,0.0,2.949919967512414e-05,0.0006474566972044687,0.00010101182665695793,1
-1.0,1.5,0.0,0.0003059389068891617,0.0008937843270767867,0.0001369994182652084,1
-0.1305907812323213,1.460602528363669,0.0,0.0001588849374829354,0.0007948385194329844,0.00011695234760769239,1
-0.5893414208660741,1.234241011345468,0.0,0.00021412970110827907,0.0007152660950735564,0.00012620160316200523,1
0.2125492092934116,1.363904777964098,0.0,9.277050811055661e-05,0.0007120617252850024,0.00010887718850075721,1
-1.0,1.0,0.0,0.00026041486584209284,0.0006281940468812473,0.00013405675262596312,1
1.0,1.0,0.0,-7.239637585721371e-05,0.0004444369343889329,8.988637028964035e-05,1
-0.2693186105945742,1.000243319503648,0.0,0.0001395452177250331,0.000561245511397997,0.00011766722827743807,1
0.1316779552080325,0.998792673753341,0.0,7.282053007981942e-05,0.0005236942365778655,0.00010877626789049915,1
-0.5773824988875722,0.6948435397091561,0.0,0.0001622800764507563,0.00042653256679540133,0.00012254322680569605,1
0.5669872981077804,0.75,0.0,-2.2993868722019683e-05,0.00034998434940454606,9.787363575948654e-05,1
-1.0,0.5,0.0,0.0002140537933928866,0.00036180002774417156,0.00013047109449620592,1
1.0,0.5,0.0,-0.00011871704438588457,0.0001754806857110524,8.697212329548673e-05,1
-0.1714477251895454,0.68260231472909,0.0,9.371563711686908e-05,0.0003823281625996718,0.00011344420546522298,1
-0.6941006488609864,0.25,0.0,0.00013988708574475458,0.00019970839227800684,0.00012162772771638581,1
0.1505756173667612,0.477135067291993,0.0,2.0881437085446886e-05,0.00024239053664065375,0.00010499522404816788,1
-1.0,0.0,0.0,0.00016725434868553166,9.45986901745092e-05,0.00012610242453103842,1
-0.2927910890403727,0.2419969733873213,0.0,7.246518432362578e-05,0.00015789950448618032,0.00011276629237499894,1
0.5669872981077804,0.25,0.0,-6.985788542953983e-05,8.180358208562894e-05,9.436749565800658e-05,1
1.0,0.0,0.0,-0.00016548968820641823,-9.264011916574878e-05,8.314759717602043e-05,1
-0.5669872981077808,-0.25,0.0,7.1672303738343e-05,-7.986350908846044e-05,0.00011434265260220433,1
0.1550061100449085,-0.001094374212120997,0.0,-2.4974076125352768e-05,-1.412991778977707e-05,0.00010109844256355262,1
-0.1535363242204477,-0.2307239112465993,0.0,4.672240038172749e-06,-0.00010818993849174548,0.0001056564651533155,1
0.5660630303306604,-0.2565662452727206,0.0,-0.0001174668497852747,-0.00018929080176584395,9.008104618381686e-05,1
1.0,-0.5,0.0,-0.0002123909695219699,-0.00035999118961228756,7.862550390913568e-05,1
-1.0,-0.5,0.0,0.00012055280178250579,-0.0001735826986435341,0.0001210902554871939,1
0.1864167267004273,-0.4698747558655008,0.0,-7.444710644246197e-05,-0.00026796203352953484,9.618934144948844e-05,1
0.561441691445058,-0.7893974716363203,0.0,-0.0001667843752950608,-0.0004737342277524441,8.515522830853621e-05,1
-0.1914952816095843,-0.6184766075749053,0.0,-2.550273760257526e-05,-0.000312382344543677,0.00010272784588226738,1
-0.5800830669540891,-0.7726825370059878,0.0,2.4905527610821436e-05,-0.00035908533214831046,0.00010930545056679293,1
-1.0,-1.0,0.0,7.417515397412006e-05,-0.0004426064637660141,0.00011556605542563213,1
1.0,-1.0,0.0,-0.00025874387930616615,-0.0006265745836965967,7.376072438628916e-05,1
0.1927017712433359,-0.8640305518389191,0.0,-0.00011242387005146981,-0.00047947487272899494,9.216226071846695e-05,1
-0.1339745962155594,-1.000000000000002,0.0,-7.066794211398798e-05,-0.0005222363771883423,9.758499922965973e-05,1
-0.5669872981077804,-1.25,0.0,-2.1446234905628082e-05,-0.0006168545377519689,0.00010382756319250811,1
0.6941006488609829,-1.25,0.0,-0.00023127109979456775,-0.0007316632851533995,7.769609662792624e-05,1
0.2990381056766584,-1.250000000000004,0.0,-0.00016590382639456396,-0.0006957282123481422,8.59567063869444e-05,1
1.0,-1.5,0.0,-0.0003043912058065748,-0.0008923637148183149,6.871970587070084e-05,1
-1.0,-1.5,0.0,2.8665337452961063e-05,-0.0007124841598553455,0.0001098712257876642,1
0.5669872981077808,-1.75,0.0,-0.0002555996115192151,-0.0009865739722101452,7.509835460118388e-05,1
-0.1586910810842403,-1.5,0.0,-0.00011249936092774382,-0.0007881481016982419,9.267892836154429e-05,1
-0.5669872981077813,-1.75,0.0,-6.666083227978956e-05,-0.0008860241700513625,9.812431348123507e-05,1
1.0,-2.0,0.0,-0.0003487403069762292,-0.001157353768579485,6.336291992385902e-05,1
0.1702424547404853,-1.750000000000002,0.0,-0.0001897382074283864,-0.0009514393077454424,8.321573297477428e-05,1
-0.1551601546744292,-2.0,0.0,-0.00015782564791674283,-0.0010566824340205018,8.691560924151403e-05,1
0.6941006488609869,-2.25,0.0,-0.00032021713227141374,-0.0012634848930600268,6.704022420110883e-05,1
-1.0,-2.0,0.0,-1.5662973705073222e-05,-0.0009829306495323748,0.00010364627604689368,1
0.299038105676658,-2.25,0.0,-0.00025513796561911104,-0.0012297496759120868,7.506474733194891e-05,1
1.0,-2.5,0.0,-0.0003913361113265492,-0.001421637630890576,5.81307111123611e-05,1
-0.5669872981077808,-2.250000000000001,0.0,-0.00011049611136128198,-0.0011556913020922762,9.192315797025589e-05,1
-1.0,-2.5,0.0,-5.8438137409396624e-05,-0.0012546766326151848,9.701407331189142e-05,1
-0.1281066433382478,-2.551986396852013,0.0,-0.00020969606954124024,-0.0013553841043695324,7.983514673226215e-05,1
0.5614416914450588,-2.710602528363683,0.0,-0.0003371999277974223,-0.0014968787715438272,6.472742396693814e-05,1
-0.5871948644204292,-2.758664399475336,0.0,-0.00014982199745842682,-0.0014290115253097644,8.59648815827902e-05,1
0.220463492598804,-2.613904777964089,0.0,-0.00027259831416838747,-0.0014174314097923526,7.246127689268731e-05,1
1.0,-3.0,0.0,-0.0004320428611734615,-0.0016849665725130268,5.312439876936979e-05,1
-1.0,-3.0,0.0,-9.899329189733804e-05,-0.00152714514975766,9.070899060629651e-05,1
0.1684775617830407,-2.95553496466426,0.0,-0.0002922695783319222,-0.0015956712482915062,6.959410597672984e-05,1
-0.2068207658061043,-3.086030960165269,0.0,-0.00024007638036888869,-0.0016360065614889749,7.513103685563128e-05,1
-0.5669872981077808,-3.25,0.0,-0.00019220182271675748,-0.0016966348535086334,7.99042521659566e-05,1
0.5669872981077804,-3.25,0.0,-0.00038111717530856366,-0.0017833286544215782,5.870019191796973e-05,1
1.0,-3.5,0.0,-0.000470363041715978,-0.0019478191052280914,4.780454598382418e-05,1
-1.0,-3.5,0.0,-0.00013707366415805983,-0.001800189564301001,8.451674503159973e-05,1
0.1339745962155612,-3.500000000000001,0.0,-0.00032875536281862466,-0.0018838088697787113,6.42460248982435e-05,1
-0.2722113305406832,-3.518519441087598,0.0,-0.000261989809009532,-0.0018639048961763046,7.132922497007966e-05,1
-0.5872485887895285,-3.756566245272721,0.0,-0.000226268808550721,-0.001969799725239292,7.417792610442521e-05,1
0.5881728565666475,-3.75,0.0,-0.0004217442753099797,-0.0020497292032907234,5.299493988370615e-05,1
1.0,-4.0,0.0,-0.0005059145741555061,-0.002209806299831472,4.241205769727116e-05,1
-0.1339745962155616,-3.999999999999999,0.0,-0.000319830053019297,-0.0021326728367245603,6.35273886028276e-05,1
-1.0,-4.0,0.0,-0.00017228056682956145,-0.002074321553516678,7.776012519290201e-05,1
0.2617173890102586,-3.987977354711548,0.0,-0.0003847279636133772,-0.002153214289509057,5.659194777241304e-05,1
0.5909517414468337,-4.241412396222535,0.0,-0.00045594198076084723,-0.0023092713350693784,4.755329231038388e-05,1
-0.5614416914450588,-4.289397471636317,0.0,-0.00026655517084174665,-0.0022611704425967113,6.704315371608057e-05,1
1.0,-4.5,0.0,-0.0005386228926295018,-0.0024711818556914147,3.717502604319828e-05,1
0.1294623470378129,-4.448474377335206,0.0,-0.0003933035557585663,-0.002390065459401493,5.3669292405062644e-05,1
-0.2162480115748666,-4.37196796224288,0.0,-0.0003299606394732942,-0.0023277228227370963,6.0489514998282995e-05,1
0.5669872981077804,-4.75,0.0,-0.00048391420890701875,-0.0025766523010376375,4.259859999596915e-05,1
-1.0,-4.5,0.0,-0.00020379447835938548,-0.0023497930295536657,7.154573237125877e-05,1
1.0,-5.0,0.0,-0.0005676101989010762,-0.002731642626173419,3.2399508978894926e-05,1
-0.694100648860986,-4.75,0.0,-0.0002711385236801123,-0.002505020229758357,6.371749462011909e-05,1
-1.0,-5.0,0.0,-0.00023177497251443662,-0.002625122281388268,6.550701776692898e-05,1
-0.2990381056766571,-4.749999999999996,0.0,-0.00033902390983937586,-0.002527150469283151,5.730580573797539e-05,1
0.1646500805713851,-5.003225419310537,0.0,-0.0004315633257950688,-0.002689609727416238,4.699223806909364e-05,1
0.5772871795703485,-5.245277119058861,0.0,-0.00051253368059081,-0.0028384378645488744,3.820182525109483e-05,1
-3.0,-10.0,0.0,-0.00048,-0.0048,0.0,1
-0.5669872981077808,-5.25,0.0,-0.0003192117913338051,-0.002785628861791984,5.648003799486206e-05,1
-2.705627203079468,-9.705627203079468,0.0,-0.0004460275544044149,-0.004789858348025475,1.4258822594315282e-06,1
-2.999999999999961,-9.0,0.0,-0.0004057323726025859,-0.004770631209524677,4.5736962333141486e-06,1
-2.619519638608314,-9.341855053622222,0.0,-0.000412787807820918,-0.004778522256495996,4.5841931275178245e-06,1
-3.0,-9.5,0.0,-0.0004242717379404438,-0.004772800922528482,9.051890973945471e-07,1
1.0,-5.5,0.0,-0.0005902833512605554,-0.0029879757392674983,2.9222302912616826e-05,1
-2.5,-10.0,0.0,-0.00048,-0.0048,0.0,1
-1.0,-5.5,0.0,-0.0002583984164711632,-0.002898308980121494,5.9908608452769617e-05,1
-2.554958132087338,-8.94985582436364,0.0,-0.0004043002564756616,-0.004774482081178567,1.064700698235317e-05,1
-0.1515247006009193,-5.247127339452474,0.0,-0.00039041611844277185,-0.002805546383781459,5.0341636201187365e-05,1
0.1944219678743622,-5.468178735961759,0.0,-0.0004596163928304731,-0.0029417862719870384,4.327774029192916e-05,1
0.5907334698793578,-5.721662714353167,0.0,-0.0005342014334863696,-0.0030884353629693343,3.485384270360441e-05,1
-0.6664462044931412,-5.730395317604008,0.0,-0.0003264997375743133,-0.0030409830502009794,5.3808171136107866e-05,1
-0.2270431528515173,-5.710336427286295,0.0,-0.00039922316662671024,-0.0030542708298226177,4.839903827745761e-05,1
-2.268950531545807,-9.652108270804417,0.0,-0.000431831577912979,-0.004781412749060477,5.227575410560182e-06,1
-2.206532496483078,-9.234212453803064,0.0,-0.00039992827996658764,-0.004758916248741175,1.0183321368168783e-05,1
-1.0,-6.0,0.0,-0.0002848384382173536,-0.0031686457045880844,5.51674559066251e-05,1
-2.0,-10.0,0.0,-0.00048,-0.0048,0.0,1
-2.132232521764859,-8.801937735804826,0.0,-0.0004020030880252126,-0.00474050339130142,1.5317208997539923e-05,1
1.0,-6.0,0.0,-0.0006027811993737534,-0.003237164092266396,2.5010857182698827e-05,1
-1.780322213199299,-9.533361689161538,0.0,-0.000413853230966518,-0.0047508273881043325,9.47363669804257e-06,1
0.2242424280847102,-5.854495338957332,0.0,-0.00047880014557107926,-0.003149412343205475,4.06013960023249e-05,1
-0.538200571506406,-6.191640160733745,0.0,-0.0003724377707292663,-0.003296099080628702,4.957632840916113e-05,1
-1.78015862241736,-9.013652768449319,0.0,-0.0003857136255154987,-0.0046967091136953356,1.3867453455558321e-05,1
-1.0,-6.5,0.0,-0.0003139724825405217,-0.0034372373702305707,5.097735065745207e-05,1
-0.6339745962155621,-6.633974596215563,0.0,-0.0003847038660862045,-0.003527297176398273,4.7056124449762634e-05,1
0.01229653783440421,-6.178392786804898,0.0,-0.0004570110598105492,-0.0033128524658694036,4.239152002366426e-05,1
-1.753020396282517,-8.563662964936047,0.0,-0.0003994867687918719,-0.004651401103683104,1.9824461836815107e-05,1
-1.0,-7.0,0.0,-0.0003469033042315705,-0.003733657542424835,4.968874586802479e-05,1
0.530043269110581,-6.209402504672862,0.0,-0.0005326631239530906,-0.0033395327928451082,3.265259578305424e-05,1
-1.5,-10.0,0.0,-0.00048,-0.0048,0.0,1
-0.2306624327025935,-6.578151847792411,0.0,-0.0004386483086160797,-0.0035100831963494478,4.369039302859438e-05,1
-1.452617189776447,-9.239731964008703,0.0,-0.00039586085197261756,-0.004676966132865011,1.4057528383257972e-05,1
-1.333533892921476,-8.737708551485802,0.0,-0.0003824575927273774,-0.004564913346568775,2.066249140823447e-05,1
-0.5,-7.0,0.0,-0.0004247201166277522,-0.0037219559783860184,4.411537457139324e-05,1
-0.7692407521707558,-7.240439612482573,0.0,-0.00040864670199115014,-0.0038636953789737594,4.521594285330161e-05,1
1.0,-6.5,0.0,-0.0006021741000260159,-0.003491565394411633,2.2843506817919695e-05,1
-1.050144175636352,-7.445041867912624,0.0,-0.0003855274666558953,-0.004030360862678105,4.533242080017262e-05,1
0.2490558517600356,-6.577292096379072,0.0,-0.0004965218528180302,-0.003519473449821092,3.669570050229722e-05,1
0.6339745962155616,-6.633974596215561,0.0,-0.0005452014580840895,-0.003555826747865084,2.9590382355299918e-05,1
-1.436337035063931,-8.246979603717454,0.0,-0.0003996684939748515,-0.004498491169426504,2.759505555525129e-05,1
